No.,Time,T.amb (°C),T.D.REF - normal PV (°C),T.U.REF - normal PV (°C),T.D.CPV-HNEPCM-HNF (°C),T.U.CPV-HNEPCM-HNF (°C),T.F.IN Hybrid NF (°C),T.F.DELTA Hybrid NF (°C),V.REF - normal PV (V),V.CPV-Hybrid (V),I.REF - normal PV (A),I.CPV-Hybrid (A),Direct POA irradiance - reference (W/m2),Effective irradiance - CPV hybrid (W/m2),Ceff - mirrors,P(max) REF (W),P(max) CPV Hybrid (W),Isc REF (A),Isc CPV Hybrid (A),Voc REF (V),Voc CPV Hybrid (V),FF REF,FF CPV Hybrid,P.REF normal PV (W),P.CPV-HNEPCM-HNF (W),AREA (m2),ζele.REF (%),ζele.CPV-Hybrid (%),m Hybrid NF (kg/s),Cp Hybrid NF (J/kg°K),Q.CPV-Hybrid (W),ζth.CPV-Hybrid (%),ζtotal.REF (%),ζtotal.CPV-Hybrid (%)
490,12:04:30,36.890,73.160,71.130,52.360,50.940,33.080,1.870,15.794,17.014,0.941,1.595,915.500,1507.900,1.647,14.869,27.132,1.029,1.743,19.424,20.761,0.744,0.750,14.862,27.137,0.189,8.589,9.522,0.018,4155.000,142.188,49.892,8.589,59.414
491,12:05:00,36.910,73.120,71.100,52.340,50.920,33.080,1.866,15.796,17.015,0.940,1.592,913.900,1505.100,1.647,14.845,27.084,1.027,1.740,19.426,20.762,0.744,0.750,14.848,27.088,0.189,8.596,9.522,0.018,4155.000,141.884,49.878,8.596,59.400
492,12:05:30,36.920,73.060,71.060,52.310,50.900,33.080,1.861,15.799,17.016,0.938,1.588,912.000,1501.900,1.647,14.818,27.029,1.025,1.736,19.429,20.764,0.744,0.750,14.819,27.021,0.189,8.598,9.519,0.018,4155.000,141.504,49.850,8.598,59.369
493,12:06:00,36.940,73.000,71.010,52.280,50.880,33.080,1.855,15.802,17.018,0.936,1.585,910.200,1498.700,1.647,14.792,26.974,1.023,1.732,19.433,20.766,0.744,0.750,14.791,26.974,0.189,8.598,9.523,0.018,4155.000,141.048,49.795,8.598,59.318
494,12:06:30,36.950,72.950,70.970,52.250,50.860,33.080,1.851,15.805,17.019,0.934,1.582,908.600,1495.900,1.646,14.769,26.928,1.021,1.729,19.436,20.767,0.744,0.750,14.762,26.924,0.189,8.596,9.523,0.018,4155.000,140.744,49.781,8.596,59.304
495,12:07:00,36.970,72.900,70.930,52.220,50.840,33.080,1.848,15.808,17.021,0.933,1.580,907.500,1493.900,1.646,14.754,26.894,1.020,1.727,19.439,20.769,0.744,0.750,14.749,26.893,0.189,8.599,9.525,0.018,4155.000,140.515,49.767,8.599,59.292
496,12:07:30,36.980,72.860,70.900,52.200,50.830,33.080,1.846,15.810,17.022,0.933,1.579,906.900,1492.900,1.646,14.748,26.878,1.020,1.726,19.441,20.770,0.744,0.750,14.751,26.878,0.189,8.606,9.526,0.018,4155.000,140.363,49.746,8.606,59.272
497,12:08:00,37.000,72.840,70.880,52.200,50.830,33.080,1.846,15.811,17.022,0.933,1.579,907.000,1492.900,1.646,14.751,26.877,1.020,1.726,19.442,20.770,0.744,0.750,14.752,26.878,0.189,8.605,9.526,0.018,4155.000,140.363,49.746,8.605,59.272
498,12:08:30,37.020,72.840,70.880,52.200,50.830,33.080,1.847,15.811,17.022,0.934,1.580,907.500,1493.600,1.646,14.760,26.890,1.020,1.726,19.442,20.770,0.744,0.750,14.767,26.895,0.189,8.610,9.527,0.018,4155.000,140.439,49.750,8.610,59.277
499,12:09:00,37.030,72.850,70.890,52.220,50.850,33.080,1.849,15.810,17.021,0.934,1.581,908.400,1494.800,1.646,14.772,26.910,1.021,1.728,19.441,20.769,0.744,0.750,14.767,26.910,0.189,8.601,9.525,0.018,4155.000,140.591,49.764,8.601,59.289
500,12:09:30,37.050,72.890,70.920,52.250,50.870,33.070,1.851,15.808,17.019,0.935,1.582,909.300,1496.100,1.645,14.785,26.930,1.022,1.729,19.439,20.767,0.744,0.750,14.780,26.924,0.189,8.600,9.522,0.018,4155.000,140.744,49.774,8.600,59.296
501,12:10:00,37.060,72.940,70.970,52.280,50.900,33.070,1.853,15.805,17.017,0.936,1.583,910.000,1497.000,1.645,14.793,26.942,1.023,1.730,19.436,20.765,0.744,0.750,14.793,26.938,0.189,8.601,9.521,0.018,4155.000,140.896,49.798,8.601,59.319
502,12:10:30,37.080,73.000,71.010,52.330,50.940,33.070,1.853,15.802,17.015,0.936,1.583,910.200,1497.200,1.645,14.793,26.941,1.023,1.730,19.433,20.762,0.744,0.750,14.791,26.935,0.189,8.598,9.519,0.018,4155.000,140.896,49.792,8.598,59.310
503,12:11:00,37.090,73.060,71.060,52.370,50.970,33.060,1.852,15.799,17.013,0.936,1.582,909.900,1496.400,1.645,14.783,26.921,1.023,1.729,19.429,20.760,0.744,0.750,14.788,26.915,0.189,8.599,9.517,0.018,4155.000,140.820,49.791,8.599,59.308
504,12:11:30,37.110,73.120,71.110,52.410,51.010,33.060,1.849,15.796,17.010,0.935,1.580,908.900,1494.500,1.644,14.763,26.884,1.021,1.727,19.426,20.757,0.744,0.750,14.769,26.876,0.189,8.598,9.515,0.018,4155.000,140.591,49.774,8.598,59.289
505,12:12:00,37.120,73.160,71.150,52.440,51.030,33.060,1.844,15.793,17.008,0.933,1.577,907.300,1491.700,1.644,14.735,26.830,1.020,1.724,19.423,20.755,0.744,0.750,14.735,26.822,0.189,8.593,9.514,0.018,4155.000,140.211,49.732,8.593,59.246
506,12:12:30,37.130,73.200,71.180,52.470,51.060,33.050,1.838,15.791,17.007,0.931,1.574,905.400,1488.300,1.644,14.701,26.765,1.017,1.720,19.421,20.754,0.744,0.750,14.701,26.769,0.189,8.591,9.517,0.018,4155.000,139.755,49.684,8.591,59.200
507,12:13:00,37.150,73.210,71.190,52.480,51.070,33.050,1.832,15.790,17.006,0.929,1.570,903.300,1484.600,1.644,14.666,26.697,1.015,1.716,19.420,20.753,0.744,0.750,14.669,26.699,0.189,8.592,9.515,0.018,4155.000,139.299,49.645,8.592,59.161
508,12:13:30,37.160,73.210,71.190,52.480,51.070,33.050,1.827,15.791,17.006,0.927,1.566,901.300,1481.000,1.643,14.634,26.634,1.013,1.712,19.420,20.753,0.744,0.750,14.638,26.631,0.189,8.593,9.514,0.018,4155.000,138.919,49.630,8.593,59.144
509,12:14:00,37.170,73.190,71.170,52.470,51.060,33.040,1.822,15.792,17.007,0.925,1.563,899.700,1478.100,1.643,14.609,26.581,1.011,1.708,19.422,20.753,0.744,0.750,14.608,26.582,0.189,8.591,9.515,0.018,4155.000,138.539,49.591,8.591,59.106
510,12:14:30,37.180,73.150,71.140,52.450,51.050,33.040,1.818,15.794,17.008,0.924,1.561,898.600,1476.000,1.643,14.594,26.545,1.010,1.706,19.424,20.755,0.744,0.750,14.594,26.549,0.189,8.593,9.517,0.018,4155.000,138.234,49.553,8.593,59.070
511,12:15:00,37.200,73.100,71.100,52.430,51.030,33.030,1.817,15.797,17.009,0.924,1.560,898.000,1474.800,1.642,14.588,26.527,1.009,1.704,19.427,20.756,0.744,0.750,14.596,26.534,0.189,8.600,9.519,0.018,4155.000,138.158,49.566,8.600,59.085
512,12:15:30,37.210,73.040,71.050,52.400,51.000,33.030,1.816,15.800,17.011,0.924,1.559,898.100,1474.600,1.642,14.593,26.526,1.009,1.704,19.430,20.758,0.744,0.750,14.599,26.520,0.189,8.601,9.516,0.018,4155.000,138.082,49.545,8.601,59.061
513,12:16:00,37.220,72.990,71.000,52.370,50.980,33.020,1.817,15.803,17.012,0.924,1.560,898.600,1475.000,1.642,14.604,26.537,1.010,1.705,19.434,20.759,0.744,0.750,14.602,26.539,0.189,8.598,9.520,0.018,4155.000,138.158,49.559,8.598,59.079
514,12:16:30,37.230,72.930,70.960,52.340,50.960,33.020,1.818,15.806,17.014,0.925,1.561,899.200,1475.800,1.641,14.618,26.553,1.011,1.706,19.437,20.761,0.744,0.750,14.621,26.559,0.189,8.603,9.522,0.018,4155.000,138.234,49.559,8.603,59.081
515,12:17:00,37.240,72.880,70.920,52.320,50.950,33.010,1.819,15.808,17.015,0.926,1.561,899.800,1476.400,1.641,14.631,26.567,1.011,1.706,19.439,20.762,0.744,0.750,14.638,26.560,0.189,8.608,9.519,0.018,4155.000,138.310,49.567,8.608,59.085
516,12:17:30,37.250,72.850,70.900,52.300,50.940,33.000,1.819,15.810,17.016,0.926,1.561,900.100,1476.500,1.640,14.637,26.569,1.012,1.707,19.441,20.763,0.744,0.750,14.640,26.562,0.189,8.606,9.518,0.018,4155.000,138.310,49.563,8.606,59.082
517,12:18:00,37.260,72.830,70.880,52.300,50.930,33.000,1.818,15.811,17.016,0.926,1.561,899.800,1475.700,1.640,14.634,26.556,1.012,1.706,19.442,20.763,0.744,0.750,14.641,26.562,0.189,8.609,9.524,0.018,4155.000,138.234,49.563,8.609,59.086
518,12:18:30,37.260,72.830,70.880,52.300,50.940,32.990,1.815,15.811,17.016,0.925,1.559,898.900,1473.800,1.640,14.620,26.522,1.011,1.703,19.443,20.763,0.744,0.750,14.625,26.528,0.189,8.609,9.524,0.018,4155.000,138.006,49.545,8.609,59.068
519,12:19:00,37.270,72.840,70.890,52.310,50.940,32.990,1.810,15.810,17.015,0.923,1.556,897.400,1470.900,1.639,14.594,26.469,1.009,1.700,19.442,20.763,0.744,0.750,14.593,26.475,0.189,8.604,9.524,0.018,4155.000,137.626,49.506,8.604,59.029
520,12:19:30,37.280,72.870,70.910,52.330,50.960,32.980,1.804,15.809,17.014,0.921,1.552,895.300,1467.200,1.639,14.559,26.400,1.006,1.696,19.440,20.762,0.744,0.750,14.560,26.406,0.189,8.605,9.522,0.018,4155.000,137.170,49.466,8.605,58.988
521,12:20:00,37.280,72.910,70.940,52.350,50.970,32.980,1.797,15.807,17.013,0.918,1.547,893.000,1462.900,1.638,14.518,26.320,1.004,1.691,19.438,20.760,0.744,0.750,14.511,26.319,0.189,8.598,9.519,0.018,4155.000,136.638,49.419,8.598,58.938
522,12:20:30,37.290,72.950,70.970,52.370,50.990,32.970,1.790,15.805,17.012,0.916,1.542,890.600,1458.500,1.638,14.476,26.238,1.001,1.686,19.436,20.759,0.744,0.750,14.477,26.233,0.189,8.601,9.516,0.018,4155.000,136.105,49.375,8.601,58.891
523,12:21:00,37.300,72.990,71.000,52.400,51.010,32.960,1.784,15.803,17.011,0.914,1.538,888.300,1454.400,1.637,14.437,26.162,0.998,1.681,19.433,20.758,0.744,0.750,14.444,26.163,0.189,8.603,9.518,0.018,4155.000,135.649,49.348,8.603,58.866
524,12:21:30,37.300,73.030,71.030,52.420,51.020,32.960,1.778,15.801,17.009,0.912,1.534,886.500,1450.900,1.637,14.405,26.098,0.996,1.677,19.431,20.756,0.744,0.750,14.411,26.092,0.189,8.601,9.515,0.018,4155.000,135.193,49.301,8.601,58.816
525,12:22:00,37.300,73.070,71.060,52.440,51.040,32.950,1.774,15.799,17.008,0.910,1.532,885.200,1448.400,1.636,14.382,26.050,0.995,1.674,19.429,20.755,0.744,0.750,14.377,26.056,0.189,8.593,9.518,0.018,4155.000,134.889,49.275,8.593,58.793
526,12:22:30,37.310,73.090,71.070,52.460,51.040,32.940,1.771,15.798,17.008,0.910,1.530,884.500,1446.800,1.636,14.369,26.020,0.994,1.672,19.428,20.754,0.744,0.750,14.376,26.022,0.189,8.600,9.516,0.018,4155.000,134.661,49.246,8.600,58.762
527,12:23:00,37.310,73.100,71.080,52.470,51.050,32.940,1.770,15.797,17.007,0.909,1.529,884.300,1445.900,1.635,14.366,26.005,0.994,1.671,19.427,20.754,0.744,0.750,14.359,26.004,0.189,8.592,9.516,0.018,4155.000,134.585,49.249,8.592,58.764
528,12:23:30,37.310,73.100,71.070,52.460,51.040,32.930,1.770,15.797,17.008,0.910,1.529,884.400,1445.600,1.635,14.368,26.000,0.994,1.671,19.428,20.754,0.744,0.750,14.375,26.005,0.189,8.600,9.518,0.018,4155.000,134.585,49.259,8.600,58.777
529,12:24:00,37.310,73.080,71.060,52.450,51.030,32.930,1.769,15.799,17.008,0.910,1.529,884.600,1445.500,1.634,14.372,25.998,0.994,1.671,19.429,20.755,0.744,0.750,14.377,26.005,0.189,8.599,9.519,0.018,4155.000,134.509,49.235,8.599,58.753
530,12:24:30,37.310,73.050,71.030,52.430,51.020,32.920,1.769,15.800,17.009,0.910,1.528,884.600,1445.000,1.633,14.375,25.991,0.994,1.670,19.431,20.756,0.744,0.750,14.378,25.990,0.189,8.600,9.516,0.018,4155.000,134.509,49.252,8.600,58.768
531,12:25:00,37.310,73.000,70.980,52.400,50.990,32.910,1.767,15.803,17.011,0.909,1.527,884.200,1443.700,1.633,14.371,25.972,0.994,1.669,19.434,20.758,0.744,0.750,14.365,25.976,0.189,8.596,9.520,0.018,4155.000,134.356,49.240,8.596,58.760
532,12:25:30,37.310,72.940,70.940,52.370,50.960,32.910,1.763,15.806,17.013,0.908,1.524,883.200,1441.500,1.632,14.358,25.936,0.993,1.666,19.437,20.760,0.744,0.750,14.352,25.928,0.189,8.598,9.517,0.018,4155.000,134.052,49.204,8.598,58.720
533,12:26:00,37.310,72.870,70.880,52.330,50.930,32.900,1.758,15.810,17.015,0.907,1.521,881.500,1438.300,1.632,14.335,25.881,0.991,1.662,19.441,20.762,0.744,0.750,14.340,25.880,0.189,8.607,9.520,0.018,4155.000,133.672,49.173,8.607,58.694
534,12:26:30,37.310,72.810,70.820,52.280,50.900,32.900,1.751,15.814,17.017,0.904,1.517,879.200,1434.000,1.631,14.302,25.808,0.988,1.657,19.445,20.765,0.744,0.750,14.296,25.815,0.189,8.603,9.525,0.018,4155.000,133.140,49.124,8.603,58.649
535,12:27:00,37.310,72.740,70.760,52.240,50.860,32.890,1.743,15.817,17.020,0.902,1.511,876.500,1428.900,1.630,14.261,25.722,0.985,1.652,19.449,20.768,0.744,0.750,14.267,25.717,0.189,8.612,9.523,0.018,4155.000,132.532,49.074,8.612,58.597
536,12:27:30,37.310,72.680,70.710,52.200,50.820,32.880,1.734,15.821,17.022,0.899,1.506,873.500,1423.500,1.630,14.217,25.628,0.982,1.645,19.453,20.770,0.744,0.750,14.223,25.635,0.189,8.615,9.528,0.018,4155.000,131.847,49.006,8.615,58.535
537,12:28:00,37.300,72.630,70.660,52.170,50.790,32.880,1.726,15.824,17.024,0.896,1.500,870.500,1418.000,1.629,14.172,25.534,0.979,1.639,19.456,20.772,0.744,0.750,14.178,25.536,0.189,8.618,9.528,0.018,4155.000,131.239,48.969,8.618,58.498
538,12:28:30,37.300,72.590,70.630,52.140,50.770,32.870,1.718,15.826,17.026,0.893,1.495,867.800,1413.100,1.628,14.130,25.447,0.976,1.633,19.459,20.774,0.744,0.750,14.133,25.454,0.189,8.617,9.531,0.018,4155.000,130.631,48.911,8.617,58.442
539,12:29:00,37.300,72.570,70.600,52.120,50.750,32.870,1.711,15.827,17.027,0.891,1.490,865.600,1408.800,1.628,14.095,25.373,0.973,1.629,19.460,20.775,0.744,0.750,14.102,25.370,0.189,8.620,9.528,0.018,4155.000,130.098,48.861,8.620,58.389
540,12:29:30,37.290,72.570,70.590,52.110,50.730,32.860,1.706,15.828,17.027,0.889,1.487,863.900,1405.500,1.627,14.069,25.315,0.971,1.625,19.461,20.776,0.745,0.750,14.071,25.319,0.189,8.618,9.531,0.018,4155.000,129.718,48.832,8.618,58.364
541,12:30:00,37.290,72.570,70.590,52.110,50.730,32.860,1.702,15.827,17.027,0.888,1.484,862.800,1403.100,1.626,14.051,25.272,0.970,1.622,19.460,20.776,0.744,0.750,14.054,25.268,0.189,8.619,9.528,0.018,4155.000,129.414,48.801,8.619,58.330
542,12:30:30,37.280,72.590,70.600,52.120,50.730,32.850,1.699,15.827,17.027,0.887,1.482,862.200,1401.400,1.625,14.039,25.241,0.969,1.620,19.460,20.776,0.745,0.750,14.039,25.234,0.189,8.615,9.527,0.018,4155.000,129.186,48.774,8.615,58.301
543,12:31:00,37.280,72.620,70.610,52.130,50.730,32.850,1.697,15.825,17.027,0.887,1.481,861.700,1400.100,1.625,14.031,25.216,0.969,1.619,19.458,20.775,0.744,0.750,14.037,25.217,0.189,8.619,9.530,0.018,4155.000,129.034,48.762,8.619,58.292
544,12:31:30,37.270,72.650,70.630,52.150,50.730,32.850,1.695,15.824,17.026,0.886,1.479,861.300,1398.700,1.624,14.022,25.190,0.968,1.617,19.457,20.775,0.744,0.750,14.020,25.181,0.189,8.613,9.526,0.018,4155.000,128.882,48.753,8.613,58.279
545,12:32:00,37.270,72.670,70.640,52.160,50.740,32.840,1.692,15.823,17.026,0.885,1.477,860.500,1396.800,1.623,14.009,25.155,0.968,1.615,19.456,20.774,0.744,0.750,14.003,25.147,0.189,8.610,9.526,0.018,4155.000,128.654,48.733,8.610,58.259
546,12:32:30,37.260,72.680,70.640,52.160,50.730,32.840,1.688,15.823,17.026,0.884,1.475,859.300,1394.200,1.622,13.988,25.107,0.966,1.612,19.455,20.774,0.744,0.750,13.988,25.113,0.189,8.613,9.531,0.018,4155.000,128.350,48.709,8.613,58.239
547,12:33:00,37.260,72.680,70.640,52.160,50.720,32.830,1.682,15.823,17.026,0.882,1.471,857.400,1390.500,1.622,13.958,25.042,0.964,1.607,19.456,20.775,0.744,0.750,13.956,25.045,0.189,8.612,9.530,0.018,4155.000,127.893,48.665,8.612,58.195
548,12:33:30,37.250,72.660,70.610,52.140,50.710,32.830,1.675,15.824,17.027,0.880,1.466,854.900,1385.700,1.621,13.918,24.958,0.961,1.602,19.457,20.776,0.744,0.750,13.925,24.962,0.189,8.618,9.531,0.018,4155.000,127.361,48.630,8.618,58.161
549,12:34:00,37.240,72.610,70.570,52.110,50.680,32.830,1.666,15.827,17.029,0.876,1.460,851.800,1380.100,1.620,13.871,24.859,0.958,1.595,19.460,20.778,0.744,0.750,13.864,24.862,0.189,8.612,9.532,0.018,4155.000,126.677,48.565,8.612,58.097
550,12:34:30,37.240,72.550,70.510,52.070,50.630,32.830,1.656,15.831,17.032,0.873,1.453,848.400,1373.800,1.619,13.819,24.751,0.954,1.588,19.464,20.781,0.744,0.750,13.820,24.747,0.189,8.619,9.531,0.018,4155.000,125.916,48.495,8.619,58.026
551,12:35:00,37.230,72.470,70.430,52.010,50.580,32.820,1.646,15.835,17.035,0.869,1.446,844.800,1367.400,1.619,13.766,24.640,0.950,1.581,19.469,20.784,0.744,0.750,13.761,24.633,0.189,8.618,9.531,0.018,4155.000,125.156,48.428,8.618,57.959
552,12:35:30,37.220,72.370,70.350,51.950,50.530,32.820,1.636,15.841,17.038,0.866,1.440,841.400,1361.100,1.618,13.716,24.535,0.946,1.574,19.475,20.788,0.744,0.750,13.718,24.535,0.189,8.627,9.537,0.018,4155.000,124.396,48.356,8.627,57.894
553,12:36:00,37.220,72.270,70.250,51.880,50.470,32.820,1.627,15.847,17.042,0.863,1.434,838.300,1355.500,1.617,13.673,24.441,0.943,1.567,19.482,20.792,0.744,0.750,13.676,24.438,0.189,8.632,9.539,0.018,4155.000,123.711,48.289,8.632,57.828
554,12:36:30,37.210,72.160,70.150,51.810,50.400,32.820,1.620,15.853,17.046,0.860,1.429,835.800,1350.800,1.616,13.639,24.362,0.940,1.562,19.488,20.797,0.745,0.750,13.634,24.359,0.189,8.631,9.541,0.018,4155.000,123.179,48.249,8.631,57.790
555,12:37:00,37.200,72.050,70.060,51.740,50.340,32.810,1.614,15.859,17.050,0.858,1.425,833.900,1347.000,1.615,13.615,24.301,0.938,1.558,19.495,20.801,0.745,0.750,13.607,24.296,0.189,8.634,9.544,0.018,4155.000,122.723,48.205,8.634,57.749
556,12:37:30,37.200,71.960,69.970,51.680,50.290,32.810,1.610,15.864,17.054,0.857,1.422,832.600,1344.100,1.614,13.598,24.255,0.937,1.554,19.501,20.805,0.744,0.750,13.595,24.251,0.189,8.640,9.546,0.018,4155.000,122.419,48.190,8.640,57.736
557,12:38:00,37.190,71.880,69.900,51.620,50.240,32.810,1.606,15.869,17.057,0.856,1.420,831.600,1341.900,1.614,13.588,24.220,0.936,1.552,19.506,20.808,0.744,0.750,13.584,24.221,0.189,8.643,9.550,0.018,4155.000,122.115,48.149,8.643,57.699
558,12:38:30,37.180,71.810,69.830,51.580,50.200,32.810,1.603,15.873,17.059,0.855,1.418,830.800,1339.900,1.613,13.579,24.188,0.935,1.550,19.510,20.811,0.744,0.750,13.571,24.190,0.189,8.643,9.552,0.018,4155.000,121.887,48.131,8.643,57.683
559,12:39:00,37.180,71.770,69.790,51.550,50.170,32.810,1.600,15.875,17.061,0.855,1.416,829.900,1337.700,1.612,13.567,24.153,0.934,1.547,19.513,20.813,0.744,0.750,13.573,24.158,0.189,8.654,9.555,0.018,4155.000,121.658,48.120,8.654,57.675
560,12:39:30,37.170,71.740,69.750,51.530,50.140,32.810,1.596,15.877,17.062,0.853,1.413,828.700,1335.000,1.611,13.549,24.106,0.933,1.544,19.515,20.814,0.744,0.750,13.543,24.109,0.189,8.647,9.555,0.018,4155.000,121.354,48.096,8.647,57.651
561,12:40:00,37.160,71.720,69.730,51.520,50.130,32.810,1.590,15.878,17.063,0.852,1.409,826.900,1331.500,1.610,13.521,24.044,0.931,1.540,19.516,20.815,0.744,0.750,13.528,24.042,0.189,8.656,9.554,0.018,4155.000,120.898,48.041,8.656,57.595
562,12:40:30,37.160,71.720,69.720,51.520,50.120,32.810,1.583,15.879,17.063,0.849,1.404,824.500,1327.000,1.609,13.483,23.963,0.928,1.535,19.517,20.815,0.744,0.750,13.481,23.956,0.189,8.651,9.552,0.018,4155.000,120.366,47.992,8.651,57.544
563,12:41:00,37.150,71.720,69.700,51.510,50.110,32.810,1.575,15.879,17.064,0.846,1.399,821.600,1321.500,1.609,13.435,23.865,0.925,1.529,19.517,20.816,0.744,0.750,13.434,23.873,0.189,8.651,9.558,0.018,4155.000,119.757,47.948,8.651,57.506
564,12:41:30,37.150,71.710,69.690,51.510,50.090,32.810,1.565,15.880,17.064,0.843,1.392,818.100,1315.300,1.608,13.379,23.754,0.921,1.521,19.518,20.816,0.744,0.750,13.387,23.753,0.189,8.658,9.555,0.018,4155.000,118.997,47.869,8.658,57.424
565,12:42:00,37.140,71.700,69.670,51.500,50.080,32.810,1.555,15.881,17.065,0.839,1.385,814.500,1308.800,1.607,13.320,23.637,0.917,1.514,19.519,20.817,0.744,0.750,13.324,23.635,0.189,8.655,9.555,0.018,4155.000,118.237,47.799,8.655,57.354
566,12:42:30,37.140,71.680,69.640,51.490,50.060,32.810,1.545,15.882,17.066,0.835,1.378,810.900,1302.300,1.606,13.262,23.521,0.913,1.506,19.521,20.818,0.744,0.750,13.261,23.517,0.189,8.653,9.555,0.018,4155.000,117.476,47.728,8.653,57.283
567,12:43:00,37.130,71.650,69.600,51.460,50.030,32.810,1.536,15.885,17.068,0.832,1.372,807.500,1296.200,1.605,13.210,23.415,0.909,1.499,19.523,20.820,0.744,0.750,13.216,23.417,0.189,8.660,9.559,0.018,4155.000,116.792,47.674,8.660,57.233
568,12:43:30,37.130,71.590,69.540,51.430,49.990,32.810,1.528,15.888,17.070,0.829,1.366,804.700,1291.000,1.604,13.167,23.323,0.906,1.493,19.527,20.823,0.744,0.750,13.171,23.318,0.189,8.660,9.556,0.018,4155.000,116.184,47.616,8.660,57.173
569,12:44:00,37.130,71.520,69.470,51.380,49.950,32.810,1.521,15.892,17.072,0.826,1.362,802.400,1286.700,1.604,13.135,23.251,0.903,1.488,19.531,20.825,0.745,0.750,13.127,23.252,0.189,8.656,9.561,0.018,4155.000,115.652,47.557,8.656,57.118
570,12:44:30,37.120,71.440,69.390,51.330,49.900,32.810,1.517,15.897,17.075,0.825,1.359,800.800,1283.500,1.603,13.114,23.198,0.902,1.485,19.537,20.829,0.744,0.750,13.115,23.205,0.189,8.665,9.566,0.018,4155.000,115.347,47.550,8.665,57.116
571,12:45:00,37.120,71.340,69.300,51.270,49.840,32.810,1.513,15.903,17.079,0.824,1.356,799.800,1281.200,1.602,13.103,23.162,0.900,1.482,19.543,20.832,0.745,0.750,13.104,23.159,0.189,8.669,9.564,0.018,4155.000,115.043,47.510,8.669,57.074
572,12:45:30,37.120,71.230,69.200,51.210,49.790,32.820,1.510,15.909,17.082,0.823,1.354,799.100,1279.400,1.601,13.098,23.136,0.900,1.480,19.550,20.836,0.744,0.750,13.093,23.129,0.189,8.669,9.565,0.018,4155.000,114.815,47.482,8.669,57.047
573,12:46:00,37.120,71.110,69.100,51.140,49.730,32.820,1.508,15.915,17.086,0.823,1.353,798.500,1277.900,1.600,13.095,23.114,0.899,1.478,19.557,20.840,0.745,0.750,13.098,23.117,0.189,8.679,9.571,0.018,4155.000,114.663,47.475,8.679,57.046
574,12:46:30,37.120,71.000,68.990,51.070,49.670,32.820,1.505,15.922,17.090,0.822,1.351,797.800,1276.100,1.600,13.090,23.088,0.898,1.476,19.564,20.844,0.745,0.750,13.088,23.089,0.189,8.680,9.573,0.018,4155.000,114.435,47.447,8.680,57.020
575,12:47:00,37.110,70.890,68.890,51.010,49.620,32.820,1.502,15.928,17.093,0.821,1.348,796.700,1273.700,1.599,13.078,23.050,0.897,1.474,19.571,20.848,0.745,0.750,13.077,23.041,0.189,8.685,9.571,0.018,4155.000,114.207,47.442,8.685,57.013
576,12:47:30,37.110,70.780,68.800,50.950,49.570,32.820,1.497,15.934,17.097,0.819,1.345,795.000,1270.400,1.598,13.057,22.997,0.896,1.470,19.577,20.852,0.744,0.750,13.050,22.995,0.189,8.685,9.577,0.018,4155.000,113.827,47.407,8.685,56.984
577,12:48:00,37.110,70.690,68.710,50.900,49.520,32.830,1.491,15.939,17.099,0.817,1.341,792.800,1266.300,1.597,13.027,22.928,0.893,1.465,19.583,20.855,0.745,0.750,13.022,22.930,0.189,8.691,9.581,0.018,4155.000,113.370,47.370,8.691,56.951
578,12:48:30,37.110,70.610,68.640,50.860,49.480,32.830,1.483,15.944,17.102,0.815,1.336,790.100,1261.400,1.596,12.987,22.843,0.890,1.460,19.588,20.858,0.745,0.750,12.994,22.848,0.189,8.702,9.584,0.018,4155.000,112.762,47.299,8.702,56.882
579,12:49:00,37.120,70.550,68.580,50.820,49.450,32.830,1.475,15.948,17.104,0.811,1.330,787.100,1256.000,1.596,12.941,22.748,0.887,1.454,19.592,20.860,0.745,0.750,12.934,22.748,0.189,8.694,9.583,0.018,4155.000,112.154,47.246,8.694,56.829
580,12:49:30,37.120,70.500,68.530,50.800,49.420,32.830,1.467,15.951,17.106,0.808,1.324,784.000,1250.400,1.595,12.892,22.650,0.883,1.447,19.595,20.862,0.745,0.750,12.888,22.648,0.189,8.698,9.584,0.018,4155.000,111.546,47.200,8.698,56.783
581,12:50:00,37.120,70.470,68.490,50.780,49.400,32.840,1.459,15.953,17.107,0.805,1.319,781.000,1245.100,1.594,12.846,22.556,0.880,1.441,19.598,20.863,0.745,0.750,12.842,22.564,0.189,8.700,9.589,0.018,4155.000,110.937,47.142,8.700,56.731
582,12:50:30,37.120,70.440,68.460,50.770,49.380,32.840,1.452,15.954,17.107,0.803,1.314,778.400,1240.500,1.594,12.806,22.474,0.877,1.436,19.600,20.864,0.745,0.750,12.811,22.479,0.189,8.708,9.588,0.018,4155.000,110.405,47.090,8.708,56.678
583,12:51:00,37.130,70.430,68.430,50.770,49.370,32.840,1.446,15.955,17.108,0.801,1.310,776.500,1236.900,1.593,12.775,22.409,0.875,1.432,19.601,20.864,0.745,0.750,12.780,22.411,0.189,8.708,9.587,0.018,4155.000,109.949,47.032,8.708,56.619
584,12:51:30,37.130,70.420,68.420,50.770,49.360,32.840,1.443,15.956,17.108,0.799,1.307,775.200,1234.400,1.592,12.755,22.363,0.874,1.429,19.602,20.865,0.745,0.750,12.749,22.360,0.189,8.702,9.584,0.018,4155.000,109.721,47.030,8.702,56.614
